Protein ID,Protein Name,FungalRV Score,GPI-anchor,Signal Peptide
P43583,BLM10_YEAST,-1.240408,FALSE,0
P43607,RRT5_YEAST,-0.6606667,FALSE,0
P43612,SA155_YEAST,-1.0781546,FALSE,0
P47055,LOH1_YEAST,-0.85823193,FALSE,0.540984
P47056,IRC18_YEAST,-1.5216383,TRUE,0.999735
P47127,AIM24_YEAST,-1.3220433,FALSE,0.000001
P47178,DAN1_YEAST,0.49308265,TRUE,0.999731
P48562,CLA4_YEAST,-1.3070754,FALSE,0.000002
P48563,MON2_YEAST,-1.3019296,FALSE,0
P49955,SF3B1_YEAST,-1.6657217,FALSE,0
P50109,PSP2_YEAST,-1.0169193,FALSE,0
P50111,ZDS1_YEAST,-1.0376843,FALSE,0
P53046,ROM1_YEAST,-1.445649,FALSE,0
P53060,RMR1_YEAST,-1.5523035,FALSE,0.000001
P53089,YGV4_YEAST,-2.2308137,FALSE,0
P53100,YGT5_YEAST,-1.8311422,FALSE,0
P53111,ARI1_YEAST,-0.97295923,FALSE,0
P53202,CUL3_YEAST,-1.185232,FALSE,0.000004
P53244,ART5_YEAST,-1.3828243,FALSE,0.00003
P53718,NRM1_YEAST,-0.63315295,FALSE,0.000002
P53822,COS1_YEAST,-1.7225652,FALSE,0.000082
P53907,YNO4_YEAST,-0.77177489,FALSE,0.000014
P53955,SLM2_YEAST,-0.78777121,FALSE,0
P53975,YNB9_YEAST,-0.68318866,FALSE,0.999764
P54837,TMEDA_YEAST,-1.9080457,FALSE,0.999764
P69771,DID2_YEAST,-1.4069676,FALSE,0
Q00684,CDC14_YEAST,-1.2025596,FALSE,0
Q02196,KAPS_YEAST,-1.1746367,FALSE,0
Q02326,RL6A_YEAST,-1.6374273,FALSE,0
Q02457,TBF1_YEAST,-1.6699027,FALSE,0
Q02826,YP080_YEAST,-1.3226684,FALSE,0.000001
Q03085,SRL4_YEAST,-1.1887137,FALSE,0.000002
Q03151,MTG1_YEAST,-1.6536078,FALSE,0
Q04516,AIM33_YEAST,-1.3606969,FALSE,0
Q05521,DPP1_YEAST,-1.9316283,FALSE,0.000004
Q05930,MDM30_YEAST,-1.1828707,FALSE,0
Q05998,THI7_YEAST,-1.0433639,FALSE,0.000103
Q06493,YLH47_YEAST,-1.7581917,FALSE,0
Q07468,VAM6_YEAST,-1.1677833,FALSE,0
Q08172,YO024_YEAST,-0.95592382,FALSE,0
Q12008,PMG2_YEAST,-1.927957,FALSE,0
Q12032,AIM41_YEAST,-1.4191998,FALSE,0
Q12036,PPT2_YEAST,-1.3779279,FALSE,0
Q12093,MTU1_YEAST,-0.87798556,FALSE,0
Q12283,FABD_YEAST,-0.58308931,FALSE,0
Q12491,YB21B_YEAST,-0.43844047,FALSE,0
Q12511,PDP1_YEAST,-0.95441581,FALSE,0.000102
Q12754,RRP12_YEAST,-1.2913909,FALSE,0.000001
Q3E792,RS25A_YEAST,-1.8540655,FALSE,0
Q3E7B7,YD85C_YEAST,-1.9904104,FALSE,0
Q8TGM6,TAR1_YEAST,-0.90455801,FALSE,0.000006
Q8TGS7,YM182_YEAST,-1.8419132,FALSE,0.081511
Q8TGT3,YJ77B_YEAST,-2.7170212,FALSE,0.000006
Q96VH2,YC01B_YEAST,-1.2635128,FALSE,0
O13527,YA11B_YEAST,-0.40796245,FALSE,0.000014
P00854,ATP6_YEAST,-1.256794,FALSE,0.000006
P02400,RLA4_YEAST,-1.97248,FALSE,0.000001
P05066,PHR_YEAST,-0.89625897,FALSE,0
P07257,QCR2_YEAST,-1.5027298,FALSE,0
P09733,TBA1_YEAST,-1.3574571,FALSE,0
P0C5L6,YD022_YEAST,-1.2466052,FALSE,0.000109
P0CT04,IPB2_YEAST,-0.67893177,FALSE,0
P0CX79,ASP24_YEAST,-0.26784283,FALSE,0.999706
P0CY09,HMAL2_YEAST,-0.7260659,FALSE,0
P0CY13,HMRA2_YEAST,-1.285663,FALSE,0
P11978,SIR4_YEAST,-0.057941832,FALSE,0
P12866,STE6_YEAST,-1.2905779,FALSE,0.000079
P14905,CBP7_YEAST,-1.4708737,FALSE,0
P20435,RPAB2_YEAST,-0.54804639,FALSE,0
P21190,IME1_YEAST,-0.046619276,FALSE,0
P23301,IF5A1_YEAST,-0.91760812,FALSE,0
P25380,SPS22_YEAST,-1.1783935,TRUE,0.999685
P27616,PUR7_YEAST,-0.60395657,FALSE,0.000002
P32633,MTC7_YEAST,-1.0953848,FALSE,0.000004
P32831,NGR1_YEAST,-0.81603104,FALSE,0
P33750,DCA13_YEAST,-1.0651491,FALSE,0
P34164,SIP2_YEAST,-0.12700017,FALSE,0
P34167,IF4B_YEAST,-1.4777719,FALSE,0.000001
P35193,ATG19_YEAST,-0.71753235,FALSE,0.000001
P36115,IRS4_YEAST,-1.24767,FALSE,0.000001
P37296,VPP2_YEAST,-1.5727791,FALSE,0
P38145,RISA_YEAST,-0.76949242,FALSE,0.000229
P38150,YB9Z_YEAST,-1.3834733,FALSE,0.000001
P38217,IMB2_YEAST,-1.4391062,FALSE,0
P38250,IST2_YEAST,-0.34241588,FALSE,0
P38331,YB92_YEAST,-1.3132898,FALSE,0
P38778,SMF2_YEAST,-1.2869497,FALSE,0.000062
P38927,REV7_YEAST,-0.62035575,FALSE,0.000007
P39676,FHP_YEAST,-1.0486344,FALSE,0
P39978,YEH7_YEAST,-0.13467864,FALSE,0.000016
P39981,AVT2_YEAST,-0.93411091,FALSE,0
P40066,GLE2_YEAST,-0.71755755,FALSE,0.000782
P40083,YEW7_YEAST,-0.94895499,FALSE,0
P40092,SPI1_YEAST,-0.015418936,TRUE,0.999368
P40103,YE18_YEAST,-0.57592614,FALSE,0.74343
P40326,YG5N_YEAST,-2.0068661,FALSE,0
P40442,CSS1_YEAST,1.4362882,FALSE,0.99852
P40505,SDS3_YEAST,-1.3500071,FALSE,0
P40555,PSMD9_YEAST,-1.9864412,FALSE,0
P40574,YAP5_YEAST,-2.0782629,FALSE,0
P40825,SYA_YEAST,-1.1673381,FALSE,0
P41318,LST8_YEAST,-0.908376,FALSE,0.000006
P45978,SCD6_YEAST,-0.21789102,FALSE,0
P46669,RPA43_YEAST,-0.35299164,FALSE,0.000001
P46675,STU2_YEAST,-1.3158331,FALSE,0
P47179,DAN4_YEAST,2.138633,TRUE,0.992912
P48527,SYYM_YEAST,-2.0122376,FALSE,0
P48560,TOS6_YEAST,0.99864049,TRUE,0.999726
P48565,PALH_YEAST,-1.2942671,FALSE,0.000002
P49095,GCSP_YEAST,-1.2269462,FALSE,0
P50088,SPG1_YEAST,-1.2615625,FALSE,0.001873
P53279,FHN1_YEAST,-2.1358334,FALSE,0
P53600,COPZ_YEAST,-1.8826307,FALSE,0.000001
P53688,HST4_YEAST,-1.4191807,FALSE,0
P53691,PPID_YEAST,-1.175189,FALSE,0
P53858,BNI4_YEAST,-0.24081677,FALSE,0
P53861,ELOA1_YEAST,-1.3108438,FALSE,0
P53894,CBK1_YEAST,-1.320632,FALSE,0
P53913,FYV6_YEAST,-0.68482669,FALSE,0
P54857,TGL2_YEAST,-0.90657509,FALSE,0
P89102,SEC5_YEAST,-1.0678204,FALSE,0
Q01802,AATM_YEAST,-1.5444691,FALSE,0
Q02685,RMI1_YEAST,-1.3608235,FALSE,0
Q02784,GLRX5_YEAST,-1.2796634,FALSE,0
Q03218,MMT1_YEAST,-1.3752972,FALSE,0
Q03370,PEX29_YEAST,-1.3877225,FALSE,0.000002
Q04226,TAF11_YEAST,-1.0930342,FALSE,0.000001
Q04396,LPP1_YEAST,-1.5958856,FALSE,0.000001
Q04477,SPC24_YEAST,-2.3487759,FALSE,0
Q04922,MFB1_YEAST,-1.267626,FALSE,0.000002
Q06139,CIS1_YEAST,-0.99819557,FALSE,0
Q06707,SWC7_YEAST,-1.8313265,FALSE,0.999752
Q07084,SSK1_YEAST,-0.59947728,FALSE,0
Q07800,PSR1_YEAST,-0.89723982,FALSE,0.000002
Q08144,TLG2_YEAST,-1.6311579,FALSE,0
Q08412,CUE5_YEAST,-0.71345174,FALSE,0
Q08929,GUP2_YEAST,-1.6945236,FALSE,0.162919
Q08965,BMS1_YEAST,-1.5935,FALSE,0
Q12051,GGPPS_YEAST,-1.483021,FALSE,0
Q12246,LCB4_YEAST,-0.75735024,FALSE,0
Q12255,NYV1_YEAST,-0.33317438,FALSE,0
Q12305,RDL1_YEAST,-0.25734487,FALSE,0
Q12494,KCS1_YEAST,-0.98180658,FALSE,0
Q12529,SET6_YEAST,-1.0097975,FALSE,0.000007
Q12691,ATN5_YEAST,-1.0880862,FALSE,0.000032
Q12745,SEC39_YEAST,-1.476674,FALSE,0
Q3E7B2,COA3_YEAST,-1.4254032,FALSE,0.00001
Q3E843,YM58C_YEAST,0.23533418,FALSE,0.000021
Q6Q5K6,HUG1_YEAST,-1.7173898,FALSE,0
Q7M4S9,YB113_YEAST,-0.40106932,FALSE,0
Q8TGJ0,YO394_YEAST,-1.4518607,FALSE,0.000028
Q8TGK6,YA067_YEAST,-1.4737023,FALSE,0.000001
Q9ZZV8,Q0297_YEAST,-1.2732705,FALSE,0
Q9ZZW4,Q0142_YEAST,-2.69658,FALSE,0
O13577,DIF1_YEAST,-1.2147952,FALSE,0
O60200,MDM35_YEAST,-1.2199702,FALSE,0.000001
P00924,ENO1_YEAST,-0.69803632,FALSE,0
P03876,AI2M_YEAST,-1.7678541,FALSE,0.000001
P06104,UBC2_YEAST,-1.3568224,FALSE,0
P06115,CATT_YEAST,-0.66759951,FALSE,0
P07149,FAS1_YEAST,-1.3323752,FALSE,0.000005
P09932,HO_YEAST,-1.3687443,FALSE,0.000091
P0C5L4,YB121_YEAST,-1.0909546,FALSE,0.000006
P14693,SAM35_YEAST,-1.6419393,FALSE,0
P15938,PRP16_YEAST,-1.4733224,FALSE,0
P17423,KHSE_YEAST,-1.4680678,FALSE,0.000022
P19955,KGD4_YEAST,-0.60476383,FALSE,0
P20133,PGTB2_YEAST,-1.1747377,FALSE,0
P21957,OPI1_YEAST,-1.5301777,FALSE,0.000986
P23285,CYPB_YEAST,-0.76844764,FALSE,0.999712
P25555,GBP2_YEAST,-1.2129214,FALSE,0
P25567,SRO9_YEAST,-1.0579215,FALSE,0
P26570,PPZ1_YEAST,-0.75933497,FALSE,0
P28495,CAPZA_YEAST,-0.50795783,FALSE,0
P28778,RT06_YEAST,-1.5964647,FALSE,0
P31374,PSK1_YEAST,-1.030771,FALSE,0
P32323,AGA1_YEAST,2.504306,TRUE,0.999762
P32329,YPS1_YEAST,-0.28903232,TRUE,0.211298
P32591,SWI3_YEAST,-1.2963198,FALSE,0.000001
P32597,STH1_YEAST,-1.8298665,FALSE,0.000082
P33399,LHP1_YEAST,-1.280128,FALSE,0
P33448,TOM6_YEAST,-1.42263,FALSE,0.000019
P36029,TPO5_YEAST,-1.2016129,FALSE,0.000648
P36069,PMU1_YEAST,-1.9781531,FALSE,0
P36172,VBA5_YEAST,-1.2358041,FALSE,0.000047
P38121,DPOA2_YEAST,-1.044426,FALSE,0
P38127,RIM2_YEAST,-1.6990105,FALSE,0.000325
P38176,AVT5_YEAST,-1.2077674,TRUE,0
P38198,STU1_YEAST,-1.0598997,FALSE,0.000124
P38270,ATG14_YEAST,-2.1247943,FALSE,0
P38765,YHI9_YEAST,-0.83232232,FALSE,0.000001
P38855,PEX18_YEAST,-1.1630835,FALSE,0
P39985,DPO5_YEAST,-1.6268068,FALSE,0.000014
P40310,TOK1_YEAST,-1.1398592,FALSE,0
P40470,RRT14_YEAST,-1.1649567,FALSE,0
P40577,MND2_YEAST,-1.3605753,FALSE,0.000002
P40856,SA185_YEAST,-1.1729686,FALSE,0
P41800,MMM1_YEAST,-1.1932732,FALSE,0
P41814,TRM6_YEAST,-1.1367653,FALSE,0
P42900,SLS1_YEAST,-0.97658755,FALSE,0
P43554,SWP82_YEAST,-1.7848322,FALSE,0
P46676,SUM1_YEAST,-0.89280944,FALSE,0.000001
P48561,TRF5_YEAST,-1.2424002,FALSE,0
P48582,BRO1_YEAST,-1.0651214,FALSE,0
P53114,MED5_YEAST,-0.96661998,FALSE,0
P53166,MRH4_YEAST,-1.5002537,FALSE,0
P53174,PRM8_YEAST,-1.3192809,FALSE,0.000133
P53438,SOK2_YEAST,0.4679774,FALSE,0
P53549,PRS10_YEAST,-1.5238961,FALSE,0.000001
P53748,YN91_YEAST,-1.5531468,FALSE,0
P53819,YRF16_YEAST,-1.2023708,FALSE,0
P54072,YL152_YEAST,-1.1127159,FALSE,0.000133
P54791,ORC4_YEAST,-1.021091,FALSE,0
P87012,YC01A_YEAST,-1.83256,FALSE,0.000001
P87287,YD366_YEAST,-1.5902916,FALSE,0.000031
Q00816,REG1_YEAST,-0.46689381,FALSE,0.000005
Q02771,PT117_YEAST,-2.294734,FALSE,0.07765
Q02785,PDR12_YEAST,-1.4255546,FALSE,0
Q02821,IMA1_YEAST,-1.2603431,FALSE,0
Q03483,YD22A_YEAST,-0.68255155,FALSE,0
Q03785,VHS1_YEAST,0.030693652,FALSE,0
Q03937,HED1_YEAST,-1.3416478,FALSE,0
Q04307,RPC10_YEAST,-1.3575569,FALSE,0.000001
Q04336,YM54_YEAST,-1.2336508,FALSE,0.000002
Q04431,ZWINT_YEAST,-1.4169623,FALSE,0
Q04533,METX_YEAST,-1.5200089,FALSE,0
Q05131,RCH1_YEAST,-1.5087723,FALSE,0.000002
Q05777,NCW2_YEAST,1.4489534,TRUE,0.99937
Q05863,YL281_YEAST,-2.5260693,FALSE,0
Q06116,HOB2_YEAST,-1.1480073,FALSE,0
Q06150,BOP2_YEAST,-0.99211186,FALSE,0
Q06350,CHI2_YEAST,-1.6711909,FALSE,0.000002
Q06671,ATG23_YEAST,-1.4219513,FALSE,0
Q06685,VIP1_YEAST,-1.1753735,FALSE,0
Q07458,RXT3_YEAST,-0.81432656,FALSE,0
Q07540,FRDA_YEAST,-1.1199542,FALSE,0
Q07541,EXP1_YEAST,-1.6004701,FALSE,0.001036
Q08900,YOR76_YEAST,-1.642081,FALSE,0.002778
Q08921,TCO89_YEAST,-0.88677922,FALSE,0
Q08926,UIP4_YEAST,-0.6195805,FALSE,0
Q08931,PRM3_YEAST,0.13866641,FALSE,0
Q12028,AP1G1_YEAST,-1.3563245,FALSE,0
Q12088,YL11B_YEAST,-0.45466637,FALSE,0
Q12173,YG31A_YEAST,-1.48161,FALSE,0
Q12461,PTPA2_YEAST,-1.5279376,FALSE,0
Q12502,LDB19_YEAST,-1.0951248,FALSE,0.000008
Q2V2P3,YK023_YEAST,-1.3124681,FALSE,0.0001
Q3E757,RL11B_YEAST,-1.4627837,FALSE,0
Q3E770,PAU9_YEAST,-1.0341012,FALSE,0.999571
Q3E7A5,YO16W_YEAST,-0.32631581,FALSE,0.000099
Q3E7B0,YE053_YEAST,-1.554853,FALSE,0
Q3E802,YG006_YEAST,-2.06631,FALSE,0.001904
Q99326,YO338_YEAST,-2.1834569,FALSE,0
Q99359,RAD61_YEAST,-1.4374364,FALSE,0
P00546,CDK1_YEAST,-1.8262077,FALSE,0
P00942,TPIS_YEAST,-0.76417963,FALSE,0
P04803,SYWM_YEAST,-0.77780297,FALSE,0
P04840,VDAC1_YEAST,-1.2137473,FALSE,0.000002
P05453,ERF3_YEAST,-1.3334573,FALSE,0
P07170,KAD2_YEAST,-1.8999149,FALSE,0
P07806,SYV_YEAST,-1.0869136,FALSE,0
P09440,C1TM_YEAST,-0.88301694,FALSE,0
P0CX35,RS4A_YEAST,-1.5266425,FALSE,0
P0CX48,RS11B_YEAST,-0.74899369,FALSE,0
P0CX85,RL35B_YEAST,-1.8432317,FALSE,0
P0CY03,YL15A_YEAST,-0.01436949,FALSE,0.000184
P10834,PET54_YEAST,-1.3037402,FALSE,0
P11412,G6PD_YEAST,-1.1669348,FALSE,0
P11972,SST2_YEAST,-0.6014206,FALSE,0.000043
P12753,RAD50_YEAST,-1.2231237,FALSE,0
P14922,CYC8_YEAST,-1.2701637,FALSE,0
P17891,CLC1_YEAST,-0.76256139,FALSE,0
P23369,RM25_YEAST,-1.3731654,FALSE,0
P25566,MXR2_YEAST,-1.4559801,FALSE,0
P30657,PSB7_YEAST,-1.1419715,FALSE,0
P32317,AFG1_YEAST,-0.95461162,FALSE,0
P32435,MFAL2_YEAST,-1.69851,FALSE,0.999733
P32774,T2AG_YEAST,-1.3701598,FALSE,0
P32849,RAD5_YEAST,-1.4298515,FALSE,0
P33329,PPZ2_YEAST,-1.2805357,FALSE,0
P34111,TFC3_YEAST,-1.0693888,FALSE,0
P34217,PIN4_YEAST,-0.49526618,FALSE,0.000003
P34237,CASP_YEAST,-1.4000563,FALSE,0
P35195,ECM15_YEAST,-0.73617694,FALSE,0
P35688,LRG1_YEAST,-1.2871755,FALSE,0
P36005,KDX1_YEAST,-1.3794016,FALSE,0.000001
P36049,EBP2_YEAST,-1.5902245,FALSE,0
P36064,COXM1_YEAST,-0.94321925,FALSE,0
P36523,RM15_YEAST,-1.2645223,FALSE,0
P37303,GLY1_YEAST,-1.5284932,FALSE,0.000001
P38064,RM16_YEAST,-2.1613449,FALSE,0
P38716,YHR2_YEAST,-1.256977,FALSE,0.000001
P38793,TRM5_YEAST,-1.2675977,FALSE,0
P38886,RPN10_YEAST,-2.1039506,FALSE,0
P38928,AXL2_YEAST,0.038375285,FALSE,0.999755
P38962,TVP23_YEAST,-1.4784603,FALSE,0.00001
P38992,SUR2_YEAST,-1.3512852,FALSE,0.000049
P39944,UBP5_YEAST,-1.3170061,FALSE,0
P40096,NCB1_YEAST,-1.9814864,FALSE,0
P40327,PRS4_YEAST,-1.5016516,FALSE,0
P40485,SLM1_YEAST,-1.1045896,FALSE,0
P40519,YIG0_YEAST,-1.123587,FALSE,0.001857
P41806,VMA21_YEAST,-1.9505598,FALSE,0
P42837,FIG4_YEAST,-0.95598226,FALSE,0
P43124,NSE4_YEAST,-1.3276709,FALSE,0.000001
P43625,YFM7_YEAST,-0.64365783,FALSE,0.000078
P46673,NUP85_YEAST,-1.6088957,FALSE,0.000001
P46992,TOH1_YEAST,0.0103572,TRUE,0.999775
P46998,FMP33_YEAST,-0.96294301,FALSE,0.000034
P47002,SSY5_YEAST,-1.0587874,FALSE,0.00003
P48236,GPC1_YEAST,-0.97014662,FALSE,0
P48524,BUL1_YEAST,-1.2879085,FALSE,0
P50086,PSD10_YEAST,-2.0816763,FALSE,0
P50089,YG51_YEAST,-1.1129562,FALSE,0
P50108,MNN10_YEAST,-1.0800285,FALSE,0.000042
P52490,UBC13_YEAST,-1.3880789,FALSE,0
P52593,NU188_YEAST,-1.0236786,FALSE,0
P53039,YIP1_YEAST,-2.0341848,FALSE,0
P53074,YGY0_YEAST,-1.267236,FALSE,0.000541
P53093,YIP4_YEAST,-1.3638198,FALSE,0
P53188,CGR1_YEAST,-2.0916438,FALSE,0
P53193,JAC1_YEAST,-2.0135054,FALSE,0
P53296,ATF2_YEAST,-1.0020739,FALSE,0
P53632,PAP2_YEAST,-0.67432306,FALSE,0
P53851,TEX1_YEAST,-0.47971236,FALSE,0.000001
P53865,CNM67_YEAST,-1.2534897,FALSE,0
P53866,SQS1_YEAST,-1.3040037,FALSE,0
P54070,KTR6_YEAST,-1.0380371,FALSE,0.000737
P89105,CTR9_YEAST,-1.7057217,FALSE,0.000001
Q03010,UME1_YEAST,-0.4082173,FALSE,0
Q03508,YM8F_YEAST,-1.5053966,FALSE,0
Q03653,EFR3_YEAST,-1.1166859,FALSE,0
Q03868,SPO71_YEAST,-1.5103554,FALSE,0
Q03956,RAV2_YEAST,-1.7011301,FALSE,0
Q03981,CSN9_YEAST,-1.1915382,FALSE,0.000001
Q04049,POLH_YEAST,-0.62896708,FALSE,0
Q04217,DHR1_YEAST,-1.5543009,FALSE,0
Q04603,DPB4_YEAST,-1.272985,FALSE,0
Q05812,MSC3_YEAST,-0.58287208,FALSE,0.000004
Q05926,GLRX8_YEAST,-0.80476405,FALSE,0
Q06512,NOC4_YEAST,-1.1912988,FALSE,0.000084
Q06523,YP148_YEAST,-0.63548393,FALSE,0.000014
Q07843,IRC19_YEAST,-1.2558468,FALSE,0
Q08235,BRX1_YEAST,-1.431302,FALSE,0
Q08745,RS10A_YEAST,-1.4060497,FALSE,0.000004
Q12104,SWT1_YEAST,-0.66665451,FALSE,0
Q12177,YL056_YEAST,-1.5483528,FALSE,0.000002
Q12226,AYT1_YEAST,-1.3260388,FALSE,0
Q12447,PAA1_YEAST,-1.9346643,FALSE,0
Q12495,CAF1A_YEAST,-1.5212925,FALSE,0
Q12505,SKS1_YEAST,-0.95879674,FALSE,0
Q2V2Q2,YC048_YEAST,-0.57483893,TRUE,0.999401
Q3E7Y6,NBL1_YEAST,-2.2184531,FALSE,0
Q99288,DET1_YEAST,-1.8020753,FALSE,0
P06838,RAD10_YEAST,-1.6394487,FALSE,0
P0C0W1,RS22A_YEAST,-1.9208878,FALSE,0
P0C0X0,RS28B_YEAST,-1.8343888,FALSE,0
P0C2J4,YL21A_YEAST,-0.92521957,FALSE,0
P0C2J7,YH41B_YEAST,-1.0179345,FALSE,0
P0C5R9,RNK_YEAST,-1.3521555,FALSE,0.000001
P0CD91,AQY1_YEAST,-1.2653992,FALSE,0.000031
P0CX84,RL35A_YEAST,-1.8432317,FALSE,0
P10614,CP51_YEAST,-1.154824,FALSE,0.000003
P11746,MCM1_YEAST,-1.5880811,FALSE,0.000034
P12695,ODP2_YEAST,-0.70382277,FALSE,0
P14063,RM31_YEAST,-2.0361543,FALSE,0
P15179,SYDM_YEAST,-1.3506162,FALSE,0
P15274,AMPD_YEAST,-1.1958494,FALSE,0
P21243,PSA1_YEAST,-0.84465825,FALSE,0
P21657,DAL81_YEAST,-1.3684297,FALSE,0.000003
P23724,PSB6_YEAST,-1.3222998,FALSE,0.000064
P25366,OCA4_YEAST,-1.3631745,FALSE,0.000006
P25693,PCL2_YEAST,-1.3708099,FALSE,0
P26786,RS7A_YEAST,-2.2164855,FALSE,0.001532
P31385,DEP1_YEAST,-1.0881981,FALSE,0.000001
P32316,ACH1_YEAST,-1.2707471,FALSE,0
P32495,NHP2_YEAST,-0.50873338,FALSE,0
P32582,CBS_YEAST,-0.81885049,FALSE,0
P32903,PMP1_YEAST,-3.1334739,FALSE,0
P32905,RSSA1_YEAST,-1.2089009,FALSE,0
P34110,VPS35_YEAST,-1.7046934,FALSE,0
P35734,ASK1_YEAST,-1.2711102,FALSE,0
P36036,YRA2_YEAST,-2.0734019,FALSE,0
P36048,SN114_YEAST,-1.4438036,FALSE,0
P36091,DCW1_YEAST,-1.0636932,TRUE,0.999744
P36105,RL14A_YEAST,-1.2914681,FALSE,0.000001
P36173,GEX2_YEAST,-1.2949026,FALSE,0.001131
P37297,STT4_YEAST,-1.1036892,FALSE,0.000002
P38083,YBR3_YEAST,-1.0463888,FALSE,0.000073
P38120,RT09_YEAST,-2.088657,FALSE,0
P38200,SHE1_YEAST,-0.9333868,FALSE,0
P38280,YSW1_YEAST,-0.90751256,FALSE,0.000002
P38297,FZO1_YEAST,-1.5545446,FALSE,0
P38828,LSM12_YEAST,-1.1648576,FALSE,0
P38890,SET5_YEAST,-1.0729799,FALSE,0.00004
P38972,PUR4_YEAST,-1.4907618,FALSE,0.000001
P39730,IF2P_YEAST,-1.2715974,FALSE,0
P39974,YEI3_YEAST,-0.50404135,FALSE,0.000171
P40097,YE11_YEAST,-2.4394156,FALSE,0.000024
P40209,GAT2_YEAST,-1.0520205,FALSE,0
P40314,NACB2_YEAST,-1.9223139,FALSE,0
P40477,NU159_YEAST,-0.016705023,FALSE,0
P40520,YIF9_YEAST,-1.0473243,FALSE,0.999764
P40569,GAT4_YEAST,-1.8604175,FALSE,0
P43589,SAD1_YEAST,-1.1250077,FALSE,0
P46954,SIP4_YEAST,-1.1653883,FALSE,0
P46956,PHO86_YEAST,-1.8062977,FALSE,0
P47051,LPLA_YEAST,-0.94239075,FALSE,0
P47118,YAE1_YEAST,-1.0672082,FALSE,0
P47147,YMR1_YEAST,-1.7882906,FALSE,0.000001
P47160,ENT3_YEAST,-0.27168073,FALSE,0
P48570,HOSC_YEAST,-0.97314537,FALSE,0
P48581,RAD17_YEAST,-1.059609,FALSE,0
P48743,RFX1_YEAST,-1.0658269,FALSE,0.0011
P49573,CTR1_YEAST,-0.61152213,FALSE,0
P50087,MIC26_YEAST,-1.6277974,FALSE,0.000009
P52867,PMT5_YEAST,-1.1089219,FALSE,0.000049
P53061,ZIP2_YEAST,-1.0648318,FALSE,0
P53108,YIP5_YEAST,-1.1933255,FALSE,0
P53178,ALG13_YEAST,-1.2306942,FALSE,0
P53218,POP6_YEAST,-1.1273646,FALSE,0
P53301,CRH1_YEAST,0.61812251,TRUE,0.994994
P53390,MEP3_YEAST,-1.4143208,FALSE,0
P53616,SUN4_YEAST,1.0925053,FALSE,0.99972
P53728,CYP8_YEAST,-1.2739627,FALSE,0.998973
P53758,YN9D_YEAST,0.13790638,FALSE,0.000431
P53847,DSL1_YEAST,-1.5374474,FALSE,0
Q03148,SNZ1_YEAST,-1.5169737,FALSE,0
Q03388,VPS72_YEAST,-1.0719115,FALSE,0
Q03494,YD22B_YEAST,-0.41223637,FALSE,0
Q03503,NAA30_YEAST,-1.471997,FALSE,0
Q03559,YM8V_YEAST,-0.35159798,FALSE,0.000002
Q03761,TAF12_YEAST,-1.5207837,FALSE,0
Q03790,NUP53_YEAST,-0.47417822,FALSE,0
Q03818,ATG16_YEAST,-1.4844679,FALSE,0.000001
Q05471,SWR1_YEAST,-1.5400801,FALSE,0
Q05924,DCR2_YEAST,-1.3899608,FALSE,0.00173
Q06344,ESF1_YEAST,-0.5101849,FALSE,0
Q06680,CND3_YEAST,-1.5399324,FALSE,0
Q07376,MCH1_YEAST,-1.0708494,FALSE,0.000008
Q08157,TOS7_YEAST,-1.0214955,FALSE,0.00011
Q08692,OSW1_YEAST,-2.0363082,FALSE,0.000002
Q12012,YO289_YEAST,-0.53121641,FALSE,0
Q12025,EMC10_YEAST,-0.04793916,FALSE,0.99955
Q12207,NCE2_YEAST,-1.4094345,FALSE,0
Q12274,YOR97_YEAST,-0.9297721,FALSE,0.000094
Q12321,MED1_YEAST,-1.143469,FALSE,0
Q12749,SMC6_YEAST,-1.6030311,FALSE,0
Q3E705,EFG1P_YEAST,-2.308867,FALSE,0
Q3E740,YG258_YEAST,-1.3036527,FALSE,0.000004
Q3E790,TSC3_YEAST,-1.4454195,FALSE,0.000679
Q99247,DUF1_YEAST,-0.94509093,FALSE,0.00001
Q99325,ATG40_YEAST,-0.30305075,FALSE,0.249261
Q99373,PET20_YEAST,-1.5692053,FALSE,0
A0A023PZB3,FMP49_YEAST,-0.60458156,FALSE,0.840175
O13548,YP099_YEAST,-0.70745339,FALSE,0.012143
P00445,SODC_YEAST,-0.27438939,FALSE,0
P04801,SYTC_YEAST,-1.9318763,FALSE,0
P08465,MET2_YEAST,-1.0584849,FALSE,0.000001
P09436,SYIC_YEAST,-1.258218,FALSE,0
P0C289,YD34A_YEAST,0.36863405,FALSE,0.009016
P0C2I6,YL13B_YEAST,-0.40883846,FALSE,0
P0C5M9,YF009_YEAST,-1.2339407,FALSE,0
P0CY08,MTAL2_YEAST,-0.7260659,FALSE,0
P12383,PDR1_YEAST,-1.5474573,FALSE,0
P13434,HAP3_YEAST,-0.63514972,FALSE,0
P14741,EI2BA_YEAST,-1.4048027,FALSE,0
P14843,AROF_YEAST,-1.5784854,FALSE,0
P18410,SPO7_YEAST,-1.4142273,FALSE,0
P21560,CBP3_YEAST,-1.9520712,FALSE,0
P22213,SLY1_YEAST,-1.0242659,FALSE,0.000045
P24869,CG22_YEAST,-1.7619631,FALSE,0
P25382,NLE1_YEAST,-0.53762005,FALSE,0
P25554,SGF29_YEAST,-1.5279363,FALSE,0
